surface,modality,context,verifier_pdrone,conf,label
antiuav_ir,ir,thermal-IR (aligned),0.9947669506072998,0.8570135235786438,1
antiuav_ir,ir,thermal-IR (aligned),0.9992451667785645,0.848487913608551,1
antiuav_ir,ir,thermal-IR (aligned),0.995177149772644,0.8477150201797485,1
antiuav_ir,ir,thermal-IR (aligned),0.9857416152954102,0.8438219428062439,1
antiuav_ir,ir,thermal-IR (aligned),0.9992228746414185,0.8737754821777344,1
antiuav_ir,ir,thermal-IR (aligned),0.9971858859062195,0.8696138262748718,1
antiuav_ir,ir,thermal-IR (aligned),0.9993556141853333,0.8779897093772888,1
antiuav_ir,ir,thermal-IR (aligned),0.9945446252822876,0.839629590511322,1
antiuav_ir,ir,thermal-IR (aligned),0.9737722873687744,0.8395548462867737,1
antiuav_ir,ir,thermal-IR (aligned),0.9951028823852539,0.850043535232544,1
antiuav_ir,ir,thermal-IR (aligned),0.9990376234054565,0.8502151966094971,1
antiuav_ir,ir,thermal-IR (aligned),0.9996929168701172,0.8421193957328796,1
antiuav_ir,ir,thermal-IR (aligned),0.9990830421447754,0.853140652179718,1
antiuav_ir,ir,thermal-IR (aligned),0.9355491399765015,0.70579594373703,1
antiuav_ir,ir,thermal-IR (aligned),0.9938158988952637,0.7842031717300415,1
antiuav_ir,ir,thermal-IR (aligned),0.9624115228652954,0.768528163433075,1
antiuav_ir,ir,thermal-IR (aligned),0.12384727597236633,0.7104648947715759,1
antiuav_ir,ir,thermal-IR (aligned),0.9993491768836975,0.4432394504547119,1
antiuav_ir,ir,thermal-IR (aligned),0.9815506935119629,0.8086906671524048,1
antiuav_ir,ir,thermal-IR (aligned),0.9141369462013245,0.7686519622802734,1
antiuav_ir,ir,thermal-IR (aligned),0.9873451590538025,0.7544291019439697,1
antiuav_ir,ir,thermal-IR (aligned),0.9877519607543945,0.7306779623031616,1
antiuav_ir,ir,thermal-IR (aligned),0.9935029149055481,0.8084882497787476,1
antiuav_ir,ir,thermal-IR (aligned),0.9995566010475159,0.8270965814590454,1
antiuav_ir,ir,thermal-IR (aligned),0.9975772500038147,0.8168479800224304,1
antiuav_ir,ir,thermal-IR (aligned),0.9738790988922119,0.83809894323349,1
antiuav_ir,ir,thermal-IR (aligned),0.8658807873725891,0.8557021021842957,1
antiuav_ir,ir,thermal-IR (aligned),0.9971837401390076,0.8197347521781921,1
antiuav_ir,ir,thermal-IR (aligned),0.9937772750854492,0.8245686888694763,1
antiuav_ir,ir,thermal-IR (aligned),0.9993566870689392,0.7952410578727722,1
antiuav_ir,ir,thermal-IR (aligned),0.9910038709640503,0.8265727758407593,1
antiuav_ir,ir,thermal-IR (aligned),0.9829503297805786,0.8176978826522827,1
antiuav_ir,ir,thermal-IR (aligned),0.9906107783317566,0.8349303007125854,1
antiuav_ir,ir,thermal-IR (aligned),0.9907965660095215,0.8351376056671143,1
antiuav_ir,ir,thermal-IR (aligned),0.9966475367546082,0.8300253748893738,1
antiuav_ir,ir,thermal-IR (aligned),0.9995818734169006,0.8137345314025879,1
antiuav_ir,ir,thermal-IR (aligned),0.9986024498939514,0.8429476618766785,1
antiuav_ir,ir,thermal-IR (aligned),0.9998295307159424,0.8297476768493652,1
antiuav_ir,ir,thermal-IR (aligned),0.9696511030197144,0.7655349373817444,1
antiuav_ir,ir,thermal-IR (aligned),0.9998499155044556,0.7965342998504639,1
antiuav_ir,ir,thermal-IR (aligned),0.4491097331047058,0.7089607119560242,1
antiuav_ir,ir,thermal-IR (aligned),0.9999063014984131,0.8480047583580017,1
antiuav_ir,ir,thermal-IR (aligned),0.9981914162635803,0.793609082698822,1
antiuav_ir,ir,thermal-IR (aligned),0.9980708956718445,0.8182282447814941,1
antiuav_ir,ir,thermal-IR (aligned),0.9999096393585205,0.7739718556404114,1
antiuav_ir,ir,thermal-IR (aligned),0.8973135948181152,0.5266860723495483,0
antiuav_ir,ir,thermal-IR (aligned),0.996684730052948,0.7604453563690186,1
antiuav_ir,ir,thermal-IR (aligned),0.9998968839645386,0.8456379175186157,1
antiuav_ir,ir,thermal-IR (aligned),0.9995872378349304,0.8142833709716797,1
antiuav_ir,ir,thermal-IR (aligned),0.9999462366104126,0.8197103142738342,1
antiuav_ir,ir,thermal-IR (aligned),0.9991037249565125,0.8175857663154602,1
antiuav_ir,ir,thermal-IR (aligned),0.9988755583763123,0.7976524233818054,1
antiuav_ir,ir,thermal-IR (aligned),0.9999421834945679,0.8294106721878052,1
antiuav_ir,ir,thermal-IR (aligned),0.9710943102836609,0.8635068535804749,1
antiuav_ir,ir,thermal-IR (aligned),0.9977993369102478,0.8520748019218445,1
antiuav_ir,ir,thermal-IR (aligned),0.9913213849067688,0.8576530814170837,1
antiuav_ir,ir,thermal-IR (aligned),0.9967711567878723,0.8549243211746216,1
antiuav_ir,ir,thermal-IR (aligned),0.9997434020042419,0.8718839287757874,1
antiuav_ir,ir,thermal-IR (aligned),0.994716227054596,0.8554562330245972,1
antiuav_ir,ir,thermal-IR (aligned),0.990736186504364,0.8613749742507935,1
antiuav_ir,ir,thermal-IR (aligned),0.9864885210990906,0.8619793653488159,1
antiuav_ir,ir,thermal-IR (aligned),0.9880874156951904,0.8446617126464844,1
antiuav_ir,ir,thermal-IR (aligned),0.9975000023841858,0.8463543653488159,1
antiuav_ir,ir,thermal-IR (aligned),0.9973083734512329,0.8578305840492249,1
antiuav_ir,ir,thermal-IR (aligned),0.9967821836471558,0.8641056418418884,1
antiuav_ir,ir,thermal-IR (aligned),0.9986920952796936,0.8677318096160889,1
antiuav_ir,ir,thermal-IR (aligned),0.9990259408950806,0.869967520236969,1
antiuav_ir,ir,thermal-IR (aligned),0.9949507713317871,0.8502720594406128,1
antiuav_ir,ir,thermal-IR (aligned),0.9994612336158752,0.8631296157836914,1
antiuav_ir,ir,thermal-IR (aligned),0.9996734857559204,0.8616502285003662,1
antiuav_ir,ir,thermal-IR (aligned),0.9996106028556824,0.8716731667518616,1
antiuav_ir,ir,thermal-IR (aligned),0.9997188448905945,0.8667945265769958,1
antiuav_ir,ir,thermal-IR (aligned),0.9996539354324341,0.8362950682640076,1
antiuav_ir,ir,thermal-IR (aligned),0.9999639987945557,0.8399946093559265,1
antiuav_ir,ir,thermal-IR (aligned),0.9999855756759644,0.8372991681098938,1
antiuav_ir,ir,thermal-IR (aligned),0.9993798732757568,0.8459185361862183,1
antiuav_ir,ir,thermal-IR (aligned),0.9751230478286743,0.5349475145339966,0
antiuav_ir,ir,thermal-IR (aligned),0.9979447722434998,0.8879194855690002,1
antiuav_ir,ir,thermal-IR (aligned),0.9971615076065063,0.8561664819717407,1
antiuav_ir,ir,thermal-IR (aligned),0.9968542456626892,0.8392084836959839,1
antiuav_ir,ir,thermal-IR (aligned),0.9999127388000488,0.8395536541938782,1
antiuav_ir,ir,thermal-IR (aligned),0.9994401335716248,0.8428649306297302,1
antiuav_ir,ir,thermal-IR (aligned),0.9998883008956909,0.8381778597831726,1
antiuav_ir,ir,thermal-IR (aligned),0.999950647354126,0.8407414555549622,1
antiuav_ir,ir,thermal-IR (aligned),0.9999074935913086,0.8252677321434021,1
antiuav_ir,ir,thermal-IR (aligned),0.9997902512550354,0.8598006367683411,1
antiuav_ir,ir,thermal-IR (aligned),0.9999078512191772,0.8439024686813354,1
antiuav_ir,ir,thermal-IR (aligned),0.999974250793457,0.8513964414596558,1
antiuav_ir,ir,thermal-IR (aligned),0.9998756647109985,0.8467987775802612,1
antiuav_ir,ir,thermal-IR (aligned),0.9976034760475159,0.8582206964492798,1
antiuav_ir,ir,thermal-IR (aligned),0.9999749660491943,0.8514499068260193,1
antiuav_ir,ir,thermal-IR (aligned),0.9988670349121094,0.8706372380256653,1
antiuav_ir,ir,thermal-IR (aligned),0.9987151622772217,0.8414080739021301,1
antiuav_ir,ir,thermal-IR (aligned),0.9977514147758484,0.8514227867126465,1
antiuav_ir,ir,thermal-IR (aligned),0.9997290968894958,0.8483617901802063,1
antiuav_ir,ir,thermal-IR (aligned),0.999750554561615,0.8428911566734314,1
antiuav_ir,ir,thermal-IR (aligned),0.9955393671989441,0.8621744513511658,1
antiuav_ir,ir,thermal-IR (aligned),0.9997658133506775,0.8523424863815308,1
antiuav_ir,ir,thermal-IR (aligned),0.9862874150276184,0.8292979001998901,1
antiuav_ir,ir,thermal-IR (aligned),0.32204678654670715,0.7457618117332458,1
antiuav_ir,ir,thermal-IR (aligned),0.20729796588420868,0.7159120440483093,1
antiuav_ir,ir,thermal-IR (aligned),0.9990930557250977,0.6297740340232849,1
antiuav_ir,ir,thermal-IR (aligned),0.9786624312400818,0.7263111472129822,1
antiuav_ir,ir,thermal-IR (aligned),0.9890124797821045,0.7165975570678711,1
antiuav_ir,ir,thermal-IR (aligned),0.9950408339500427,0.7089887857437134,0
antiuav_ir,ir,thermal-IR (aligned),0.9602789282798767,0.6014732122421265,0
antiuav_ir,ir,thermal-IR (aligned),0.9490453600883484,0.6923379898071289,1
antiuav_ir,ir,thermal-IR (aligned),0.9726438522338867,0.6259678602218628,1
antiuav_ir,ir,thermal-IR (aligned),0.9753832221031189,0.8319645524024963,1
antiuav_ir,ir,thermal-IR (aligned),0.9920475482940674,0.7512167096138,1
antiuav_ir,ir,thermal-IR (aligned),0.9851512312889099,0.8512863516807556,1
antiuav_ir,ir,thermal-IR (aligned),0.9999257326126099,0.8353785872459412,1
antiuav_ir,ir,thermal-IR (aligned),0.9999630451202393,0.8485173583030701,1
antiuav_ir,ir,thermal-IR (aligned),0.9927946925163269,0.8452688455581665,1
antiuav_ir,ir,thermal-IR (aligned),0.9975649118423462,0.8223183155059814,1
antiuav_ir,ir,thermal-IR (aligned),0.9944376945495605,0.8028911352157593,1
antiuav_ir,ir,thermal-IR (aligned),0.9890505075454712,0.8638405799865723,1
antiuav_ir,ir,thermal-IR (aligned),0.9904651641845703,0.8215624094009399,1
antiuav_ir,ir,thermal-IR (aligned),0.9997963309288025,0.846438467502594,1
antiuav_ir,ir,thermal-IR (aligned),0.9957705140113831,0.7263336777687073,1
antiuav_ir,ir,thermal-IR (aligned),0.9885931015014648,0.7632754445075989,1
antiuav_ir,ir,thermal-IR (aligned),0.9997081160545349,0.7831913232803345,1
antiuav_ir,ir,thermal-IR (aligned),0.9925642609596252,0.6999212503433228,0
antiuav_ir,ir,thermal-IR (aligned),0.708782434463501,0.5490052700042725,0
antiuav_ir,ir,thermal-IR (aligned),0.9870703816413879,0.8062633872032166,1
antiuav_ir,ir,thermal-IR (aligned),0.9675891399383545,0.7036015391349792,1
antiuav_ir,ir,thermal-IR (aligned),0.9985184073448181,0.8451807498931885,1
antiuav_ir,ir,thermal-IR (aligned),0.915688157081604,0.4926987290382385,1
antiuav_ir,ir,thermal-IR (aligned),0.9856034517288208,0.7642791271209717,1
antiuav_ir,ir,thermal-IR (aligned),0.39135411381721497,0.4289771616458893,1
antiuav_ir,ir,thermal-IR (aligned),0.9888170957565308,0.7608736753463745,1
antiuav_ir,ir,thermal-IR (aligned),0.9954602122306824,0.8127593398094177,1
antiuav_ir,ir,thermal-IR (aligned),0.9981592297554016,0.7403963804244995,1
antiuav_ir,ir,thermal-IR (aligned),0.9943605065345764,0.8151456117630005,1
antiuav_ir,ir,thermal-IR (aligned),0.9801299571990967,0.5484105348587036,1
antiuav_ir,ir,thermal-IR (aligned),0.9990068078041077,0.8263888359069824,1
antiuav_ir,ir,thermal-IR (aligned),0.9951462149620056,0.7915052175521851,1
antiuav_ir,ir,thermal-IR (aligned),0.9993155002593994,0.8425215482711792,1
antiuav_ir,ir,thermal-IR (aligned),0.9837397933006287,0.8724599480628967,1
antiuav_ir,ir,thermal-IR (aligned),0.9888181090354919,0.533945620059967,1
antiuav_ir,ir,thermal-IR (aligned),0.9997771382331848,0.8506144285202026,1
antiuav_ir,ir,thermal-IR (aligned),0.9932643175125122,0.4698197841644287,1
antiuav_ir,ir,thermal-IR (aligned),0.9991326928138733,0.8563014268875122,1
antiuav_ir,ir,thermal-IR (aligned),0.9995434880256653,0.83519047498703,1
antiuav_ir,ir,thermal-IR (aligned),0.9941074848175049,0.7787129282951355,1
antiuav_ir,ir,thermal-IR (aligned),0.9937112331390381,0.8267521858215332,1
antiuav_ir,ir,thermal-IR (aligned),0.1695900708436966,0.41599908471107483,0
antiuav_ir,ir,thermal-IR (aligned),0.9928641319274902,0.8245021104812622,1
antiuav_ir,ir,thermal-IR (aligned),0.9985964894294739,0.8366097211837769,1
antiuav_ir,ir,thermal-IR (aligned),0.9344952702522278,0.8880884051322937,1
antiuav_ir,ir,thermal-IR (aligned),0.9993452429771423,0.8465442657470703,1
antiuav_ir,ir,thermal-IR (aligned),0.9992883801460266,0.8639429807662964,1
antiuav_ir,ir,thermal-IR (aligned),0.9918298125267029,0.8425401449203491,1
antiuav_ir,ir,thermal-IR (aligned),0.9983667731285095,0.7644622325897217,1
antiuav_ir,ir,thermal-IR (aligned),0.9975998997688293,0.8358765244483948,1
antiuav_ir,ir,thermal-IR (aligned),0.9935961961746216,0.8310016989707947,1
antiuav_ir,ir,thermal-IR (aligned),0.9818705320358276,0.830388605594635,1
antiuav_ir,ir,thermal-IR (aligned),0.9987940788269043,0.8555042743682861,1
antiuav_ir,ir,thermal-IR (aligned),0.994341254234314,0.8460083603858948,1
antiuav_ir,ir,thermal-IR (aligned),0.9653849005699158,0.8506688475608826,1
antiuav_ir,ir,thermal-IR (aligned),0.9976497292518616,0.8899058699607849,1
antiuav_ir,ir,thermal-IR (aligned),0.9935965538024902,0.8491092324256897,1
antiuav_ir,ir,thermal-IR (aligned),0.9969456791877747,0.8271247148513794,1
antiuav_ir,ir,thermal-IR (aligned),0.9849693775177002,0.7148240208625793,1
antiuav_ir,ir,thermal-IR (aligned),0.9647841453552246,0.7304354310035706,0
antiuav_ir,ir,thermal-IR (aligned),0.9784492254257202,0.7959367036819458,1
antiuav_ir,ir,thermal-IR (aligned),0.979945957660675,0.8050224781036377,1
antiuav_ir,ir,thermal-IR (aligned),0.9952219128608704,0.8411792516708374,1
antiuav_ir,ir,thermal-IR (aligned),0.9981689453125,0.844012975692749,1
antiuav_ir,ir,thermal-IR (aligned),0.9992966651916504,0.8320536017417908,1
antiuav_ir,ir,thermal-IR (aligned),0.9618637561798096,0.5871877074241638,0
antiuav_ir,ir,thermal-IR (aligned),0.9980460405349731,0.7878401875495911,1
antiuav_ir,ir,thermal-IR (aligned),0.6679593920707703,0.6228296160697937,1
antiuav_ir,ir,thermal-IR (aligned),0.9955248832702637,0.792218029499054,1
antiuav_ir,ir,thermal-IR (aligned),0.921443521976471,0.8202911019325256,1
antiuav_ir,ir,thermal-IR (aligned),0.9872495532035828,0.7347552180290222,1
antiuav_ir,ir,thermal-IR (aligned),0.9889326095581055,0.780897855758667,1
antiuav_ir,ir,thermal-IR (aligned),0.9447157382965088,0.7702265381813049,1
antiuav_ir,ir,thermal-IR (aligned),0.9990144968032837,0.8177822232246399,1
antiuav_ir,ir,thermal-IR (aligned),0.999290943145752,0.8309285044670105,1
antiuav_ir,ir,thermal-IR (aligned),0.9997320771217346,0.8401364684104919,1
antiuav_ir,ir,thermal-IR (aligned),0.9994446635246277,0.8372232913970947,1
antiuav_ir,ir,thermal-IR (aligned),0.9964262843132019,0.8255805373191833,1
antiuav_ir,ir,thermal-IR (aligned),0.9994925260543823,0.8362321257591248,1
antiuav_ir,ir,thermal-IR (aligned),0.9999591112136841,0.8392527103424072,1
antiuav_ir,ir,thermal-IR (aligned),0.9999569654464722,0.8430352807044983,1
antiuav_ir,ir,thermal-IR (aligned),0.999911904335022,0.8357451558113098,1
antiuav_ir,ir,thermal-IR (aligned),0.9999445676803589,0.8384002447128296,1
antiuav_ir,ir,thermal-IR (aligned),0.9996993541717529,0.8306382894515991,1
antiuav_ir,ir,thermal-IR (aligned),0.9999407529830933,0.87807297706604,1
antiuav_ir,ir,thermal-IR (aligned),0.9985104203224182,0.8272346258163452,1
antiuav_ir,ir,thermal-IR (aligned),0.9996222257614136,0.8387049436569214,1
antiuav_ir,ir,thermal-IR (aligned),0.9996792078018188,0.841869056224823,1
antiuav_ir,ir,thermal-IR (aligned),0.999981164932251,0.8427021503448486,1
antiuav_ir,ir,thermal-IR (aligned),0.9999585151672363,0.8364299535751343,1
antiuav_ir,ir,thermal-IR (aligned),0.9999438524246216,0.8855949640274048,1
antiuav_ir,ir,thermal-IR (aligned),0.9999904632568359,0.8599814176559448,1
antiuav_ir,ir,thermal-IR (aligned),0.9998664855957031,0.8383579254150391,1
antiuav_ir,ir,thermal-IR (aligned),0.999377429485321,0.8261703252792358,1
antiuav_ir,ir,thermal-IR (aligned),0.999756395816803,0.8278067708015442,1
antiuav_ir,ir,thermal-IR (aligned),0.9995525479316711,0.8283421993255615,1
antiuav_ir,ir,thermal-IR (aligned),0.9999551773071289,0.8431152701377869,1
antiuav_ir,ir,thermal-IR (aligned),0.9999855756759644,0.8297847509384155,1
antiuav_ir,ir,thermal-IR (aligned),0.9999624490737915,0.8465258479118347,1
antiuav_ir,ir,thermal-IR (aligned),0.999715268611908,0.833012044429779,1
antiuav_ir,ir,thermal-IR (aligned),0.9995954632759094,0.837676465511322,1
antiuav_ir,ir,thermal-IR (aligned),0.9999232292175293,0.8135218620300293,1
antiuav_ir,ir,thermal-IR (aligned),0.9999291896820068,0.8432865142822266,1
antiuav_ir,ir,thermal-IR (aligned),0.9926908612251282,0.8396267890930176,1
antiuav_ir,ir,thermal-IR (aligned),0.9987185001373291,0.8435735106468201,1
antiuav_ir,ir,thermal-IR (aligned),0.9998722076416016,0.8578580617904663,1
antiuav_ir,ir,thermal-IR (aligned),0.999873161315918,0.8546484708786011,1
antiuav_ir,ir,thermal-IR (aligned),0.9999744892120361,0.8633680939674377,1
antiuav_ir,ir,thermal-IR (aligned),0.999953031539917,0.8591306805610657,1
antiuav_ir,ir,thermal-IR (aligned),0.9820711016654968,0.8544106483459473,1
antiuav_ir,ir,thermal-IR (aligned),0.9983939528465271,0.8157113790512085,1
antiuav_ir,ir,thermal-IR (aligned),0.9967491626739502,0.8177917003631592,1
antiuav_ir,ir,thermal-IR (aligned),0.9999802112579346,0.8605937957763672,1
antiuav_ir,ir,thermal-IR (aligned),0.9996302127838135,0.8396248817443848,0
antiuav_ir,ir,thermal-IR (aligned),0.9998602867126465,0.8554018139839172,1
antiuav_ir,ir,thermal-IR (aligned),0.9999773502349854,0.8581520318984985,1
antiuav_ir,ir,thermal-IR (aligned),0.6804729700088501,0.7603408098220825,1
antiuav_ir,ir,thermal-IR (aligned),0.9993231296539307,0.8595224022865295,1
antiuav_ir,ir,thermal-IR (aligned),0.9646137356758118,0.8501506447792053,1
antiuav_ir,ir,thermal-IR (aligned),0.9985330104827881,0.8450177907943726,1
antiuav_ir,ir,thermal-IR (aligned),0.9991381168365479,0.8443883061408997,1
antiuav_ir,ir,thermal-IR (aligned),0.9995244741439819,0.808951199054718,1
antiuav_ir,ir,thermal-IR (aligned),0.9919266700744629,0.8464659452438354,1
antiuav_ir,ir,thermal-IR (aligned),0.9990136623382568,0.8578442931175232,1
antiuav_ir,ir,thermal-IR (aligned),0.994144856929779,0.8648395538330078,1
antiuav_ir,ir,thermal-IR (aligned),0.999626874923706,0.8598247170448303,1
antiuav_ir,ir,thermal-IR (aligned),0.9804849028587341,0.8561054468154907,1
antiuav_ir,ir,thermal-IR (aligned),0.9154370427131653,0.44601893424987793,0
antiuav_ir,ir,thermal-IR (aligned),0.9998008608818054,0.8603181838989258,1
antiuav_ir,ir,thermal-IR (aligned),0.9992508292198181,0.8432468771934509,1
antiuav_ir,ir,thermal-IR (aligned),0.9992930889129639,0.8221642971038818,1
antiuav_ir,ir,thermal-IR (aligned),0.9980396628379822,0.8343378305435181,1
antiuav_ir,ir,thermal-IR (aligned),0.9994051456451416,0.7973296046257019,1
antiuav_ir,ir,thermal-IR (aligned),0.9999068975448608,0.8147326707839966,1
antiuav_ir,ir,thermal-IR (aligned),0.9745161533355713,0.7079843282699585,1
antiuav_ir,ir,thermal-IR (aligned),0.998954176902771,0.7962687611579895,1
antiuav_ir,ir,thermal-IR (aligned),0.9989674091339111,0.7823424339294434,1
antiuav_ir,ir,thermal-IR (aligned),0.9998492002487183,0.7839563488960266,1
antiuav_ir,ir,thermal-IR (aligned),0.9999711513519287,0.8541840314865112,1
antiuav_ir,ir,thermal-IR (aligned),0.9999719858169556,0.8630297780036926,1
antiuav_ir,ir,thermal-IR (aligned),0.9998477697372437,0.8551919460296631,1
antiuav_ir,ir,thermal-IR (aligned),0.9997897744178772,0.8403542637825012,1
antiuav_ir,ir,thermal-IR (aligned),0.9999402761459351,0.8209748864173889,1
antiuav_ir,ir,thermal-IR (aligned),0.9996709823608398,0.827350914478302,1
antiuav_ir,ir,thermal-IR (aligned),0.9999034404754639,0.8606616258621216,1
antiuav_ir,ir,thermal-IR (aligned),0.9925636649131775,0.8183409571647644,1
antiuav_ir,ir,thermal-IR (aligned),0.998855471611023,0.8193585872650146,1
antiuav_ir,ir,thermal-IR (aligned),0.9996819496154785,0.8305275440216064,1
antiuav_ir,ir,thermal-IR (aligned),0.9994519352912903,0.8094123005867004,1
antiuav_ir,ir,thermal-IR (aligned),0.9996776580810547,0.7831454873085022,1
antiuav_ir,ir,thermal-IR (aligned),0.9996527433395386,0.4028473198413849,1
antiuav_ir,ir,thermal-IR (aligned),0.9942512512207031,0.8184449076652527,1
antiuav_ir,ir,thermal-IR (aligned),0.995854914188385,0.8458077311515808,1
antiuav_ir,ir,thermal-IR (aligned),0.9999123811721802,0.797195553779602,1
antiuav_ir,ir,thermal-IR (aligned),0.9983848333358765,0.7636006474494934,1
antiuav_ir,ir,thermal-IR (aligned),0.9994661211967468,0.815567672252655,1
antiuav_ir,ir,thermal-IR (aligned),0.9998493194580078,0.8168529272079468,1
antiuav_ir,ir,thermal-IR (aligned),0.9998962879180908,0.8293293714523315,1
antiuav_ir,ir,thermal-IR (aligned),0.9995819926261902,0.8297563791275024,1
antiuav_ir,ir,thermal-IR (aligned),0.9999005794525146,0.8300589919090271,1
antiuav_ir,ir,thermal-IR (aligned),0.9996484518051147,0.8313655257225037,1
antiuav_ir,ir,thermal-IR (aligned),0.9999152421951294,0.8525295853614807,1
antiuav_ir,ir,thermal-IR (aligned),0.9979438185691833,0.5783594846725464,1
antiuav_ir,ir,thermal-IR (aligned),0.9990931749343872,0.8344421982765198,1
antiuav_ir,ir,thermal-IR (aligned),0.9999068975448608,0.8469910621643066,1
antiuav_ir,ir,thermal-IR (aligned),0.9998890161514282,0.8586183786392212,1
antiuav_ir,ir,thermal-IR (aligned),0.9998490810394287,0.8419674038887024,1
antiuav_ir,ir,thermal-IR (aligned),0.999984860420227,0.8509626984596252,1
antiuav_ir,ir,thermal-IR (aligned),0.9998916387557983,0.8352578282356262,1
antiuav_ir,ir,thermal-IR (aligned),0.8604073524475098,0.6199764609336853,1
antiuav_ir,ir,thermal-IR (aligned),0.9981581568717957,0.7408327460289001,1
antiuav_ir,ir,thermal-IR (aligned),0.999864935874939,0.8349214792251587,1
antiuav_ir,ir,thermal-IR (aligned),0.9259406924247742,0.634920060634613,1
antiuav_ir,ir,thermal-IR (aligned),0.9995070695877075,0.8431603908538818,1
antiuav_ir,ir,thermal-IR (aligned),0.9999399185180664,0.8468130230903625,1
antiuav_ir,ir,thermal-IR (aligned),0.9972864389419556,0.8135342001914978,1
antiuav_ir,ir,thermal-IR (aligned),0.998066246509552,0.8416422009468079,1
antiuav_ir,ir,thermal-IR (aligned),0.9983208775520325,0.8252938985824585,1
antiuav_ir,ir,thermal-IR (aligned),0.9996182918548584,0.8191725015640259,1
